 ,No.,Deletion,Glucose (aerobe),Glucose (anaerobe),Galactose,Glycerol,Ethanol
 ,1,YAL012W,0.9991507003872768, ,0.9991506989409759,0.9999219443679763,0.9989497437551622
 ,2,YDR384C,0.9999999997062783, ,0.9999999997666945,0.9999999868867909,0.9999999977202035
 ,3,YHR163W,0.9999999997062216, ,1.0000000002158869,1.0000000018688742,0.999999999590887
 ,4,YOR011W,0.9999999997062216, ,1.0000000002158869,1.0000000018688742,0.999999999590887
 ,5,YDR050C,0.24478490664494362, ,0.2447849216316496,0.4125542177277731,0.0
 ,6,YMR323W,0.999999999702927, ,0.9999999955083538,0.9999999614447248,1.0000000000000802
 ,7,YLL062C,0.999999999702927, ,0.9999999955083538,0.9999999614447248,1.0000000000000802
 ,8,YHR067W,0.9999999997062705, ,0.9999999997640625,0.9999999977343026,1.0000000009562977
 ,9,YBR213W,0.9999999997062705, ,0.9999999997640625,0.9999999977343026,1.0000000009562977
 ,10,YDR481C,0.9999999997062705, ,0.9999999955083538,0.9999999626011823,1.0000000009562977
 ,11,YER014W,0.9999999997062705, ,0.9999999997640625,0.9999999977343026,1.0000000009562977
 ,12,YMR205C,0.24463490539889007, ,0.18605378395725541,0.9999999977343026,1.0000000009562977
 ,13,YIL094C,0.0, ,0.0,0.0,0.0
 ,14,YCR005C,0.9999999991064891, ,1.0000000030228728,0.9999999977343481,1.000000000000756
 ,15,YPL040C,0.9999999996254975, ,0.9999999948252158,0.9999999977343379,1.0000000048204853
 ,16,YNL003C,0.9999999998517248, ,0.9999999997640964,0.9999999977342616,0.9999999999999932
 ,17,YDR503C,0.9999999998517248, ,0.9999999997640964,0.9999999977342616,0.9999999999999932
 ,18,YJL212C,0.9999999998517248, ,0.9999999997640964,0.9999999977342616,0.9999999999999932
 ,19,YPL244C,0.9999999998517248, ,0.9999999997640964,0.9999999977342616,0.9999999999999932
 ,20,YDL238C,0.9999999998517248, ,0.9999999997640964,0.9999999977342616,0.9999999999999932
 ,21,YJR153W,0.9999999998517248, ,0.9999999997640964,0.9999999977342616,0.9999999999999932
 ,22,YLR089C,0.9999999998517248, ,0.9999999997640964,0.9999999977342616,0.9999999999999932
 ,23,YDR513W,0.9999999998517248, ,0.9999999997640964,0.9999999977342616,0.9999999999999932
 ,24,YEL058W,0.9999999998517248, ,0.9999999997640964,0.9999999977342616,0.9999999999999932
 ,25,YKL024C,-3.4156903652382347e-10, ,-6.831380730871392e-10,0.0,-2.0239808293699343e-08
 ,26,YLR395C,0.7571803800839171, ,0.7571803803709817,0.0,0.0
 ,27,YDR305C,0.9999999996965698, ,0.9999999997640642,0.9999999977343326,0.999999999999971
 ,28,YLR348C,1.0000000115042884, ,0.9999999997640485,0.9999999975421089,0.9999999999999929
 ,29,YBR121C,1.0000000145784098, ,0.9999999998147613,0.9999999981563323,0.9999999999999724
 ,30,YEL042W,0.9999999936640764, ,0.9999999988735306,0.9999999977343781,0.9999999999999936
 ,31,YLR382C,0.9999999936640764, ,0.9999999988735306,0.9999999977343781,0.9999999999999936
 ,32,YKL188C,0.9999999936640764, ,0.9999999988735306,0.9999999977343781,0.9999999999999936
 ,33,YFL045C,0.0, ,0.0,0.0,0.0
 ,34,YMR015C,0.9999999995307984, ,0.999999995166785,0.999999997734386,0.9999999999999917
 ,35,YBL033C,0.0, ,0.0,0.0,0.0
 ,36,Q0085,0.822271212331982, ,0.8222712170807696,0.40194168883106507,0.0
 ,37,YBR117C,1.0000000002325105, ,0.9999999998797495,1.0000000042556978,0.9999999999999983
 ,38,YIL124W,0.9999999997200415, ,0.9999999997783708,0.9999999940421311,0.9999999999999888
 ,39,Q0080,0.8222712126831149, ,0.8222712169488805,0.40194169002776736,0.0
 ,40,YGR194C,0.9999999995493721, ,0.9999999997642709,0.999999997734385,1.0000000011435477
 ,41,YMR009W,0.9999999992461088, ,0.9999999997642709,0.9999999932881682,0.9999999002293946
 ,42,YPL274W,0.9999999997228363, ,0.999999999764033,0.9999999970163778,1.0000000061351144
 ,43,YAR073W,0.9999999997062888, ,0.999999997421381,0.9999999977330299,0.999999985325957
 ,44,YJL219W,0.9999999997228363, ,0.999999999764033,0.9999999970163778,1.0000000000000053
 ,45,YEL051W,0.9999999997228363, ,0.999999999764033,0.9999999970163778,1.0000000000000053
 ,46,YDR046C,0.9999999997228363, ,0.999999999764033,0.9999999970163778,1.0000000000000053
 ,47,YKL203C,0.9999999997228363, ,0.999999999764033,0.9999999970163778,1.0000000000000053
 ,48,YOR202W,0.9999999997228363, ,0.999999999764033,0.9999999970163778,1.0000000000000053
 ,49,YGL245W,0.9999999997228363, ,0.999999999764033,0.9999999970163778,1.0000000000000053
 ,50,YER081W,0.9999999997228363, ,0.999999999764033,0.9999999970163778,1.0000000000000053
 ,51,YJL070C,0.9999999997228363, ,0.999999999764033,0.9999999970163778,1.0000000000000053
 ,52,YNL241C,0.9999999997228363, ,0.999999999764033,0.9999999970163778,1.0000000000000053
 ,53,YER070W,1.0000000000329154, ,0.999999999764033,1.0000000113832805,1.0000000103072193
 ,54,YPL262W,0.9776206388667753, ,0.9776206389232406,0.9999999977339898,0.0
 ,55,YPL036W,0.9999999997061269, ,0.9999999997634175,0.9999999977322305,1.0000000000005487
 ,56,YKL029C,0.9999999930595606, ,0.9999999997640475,1.000000006698822,1.000000000000693
 ,57,YHR025W,0.0, ,0.0,0.0,0.0
 ,58,YHL036W,0.9999999997060726, ,0.9999999997641073,0.9999999614447248,0.9999999931598752
 ,59,YML056C,0.9999999997060726, ,0.9999999997641073,0.9999999614447248,0.9999999931598752
 ,60,YML059C,0.9999999997062752, ,0.9999999997640497,0.9999999960426965,0.999999999999981
 ,61,YIL074C,0.9999999997062752, ,0.9999999997640497,0.9999999960426965,0.999999999999981
 ,62,YKL104C,0.9999999997062752, ,0.9999999997640497,0.9999999960426965,0.999999999999981
 ,63,YCL040W,0.9999999997062752, ,0.9999999997640497,0.9999999960426965,0.999999999999981
 ,64,YLR447C,0.9999999997062752, ,0.9999999997640497,0.9999999960426965,0.999999999999981
 ,65,YOL058W,0.0, ,0.0,0.0,0.0
 ,66,YAR035W,0.9999999997062877, ,0.9999999997735879,0.9999999977343913,1.000000000166067
 ,67,YCR012W,0.14076581054281948, ,0.14076580649642906,0.4612048189274399,-1.2463939123733651e-09
 ,68,YOL156W,0.9999999997062903, ,0.9999999997640825,1.0000000006981016,1.0000000000474139
 ,69,Q0275,0.7571803803270919, ,0.7571803818550229,0.0,0.0
 ,70,YPR074C,0.9999999997062332, ,0.9999999979936103,0.9999999977339908,0.9999999999999982
 ,71,YPR128C,0.9999999997980696, ,0.9999999997637472,1.0000000002592637,0.9999999999999925
 ,72,YGR244C,0.9864981007093082, ,0.9864980932518191,1.0000000002592637,0.9999999999999925
 ,73,YDR354W,0.0, ,0.0,0.0,0.0
 ,74,YJR049C,0.9999999997062413, ,0.9999999997651602,0.9999999992812745,1.000000002700362
 ,75,YGR020C,0.9999999996965624, ,0.9999999992303501,0.9999999952224791,0.999999999991186
 ,76,YGR121C,0.9999999996965624, ,0.9999999992303501,0.9999999951110492,0.999999999991186
 ,77,YHR042W,0.0, ,0.0,0.0,0.0
 ,78,YMR289W,0.9999999996901925, ,0.9999999997640856,1.0000000009246173,1.0000000000009093
 ,79,YPR002W,0.9999999995557537, ,0.9999999997640655,1.000000018897644,0.9999999999999895
 ,80,YDR242W,0.9999999997125031, ,0.9999999975549468,1.000000018897644,0.9999999999998852
 ,81,YCR083W,1.0000000133793243, ,0.9999999997640638,1.000000018897644,0.9999999999998852
 ,82,YKR067W,1.0000000133793243, ,0.9999999997640638,1.000000018897644,0.9999999999998852
 ,83,YJL198W,1.0000000133793243, ,0.9999999997640638,1.000000018897644,0.9999999999998852
 ,84,YNL267W,0.9999999997228363, ,0.999999999764033,0.9999999970163778,1.0000000000000053
 ,85,YPL104W,1.0000000133793243, ,0.9999999997640638,1.000000018897644,0.9999999999998852
 ,86,YAL054C,1.0000000133793243, ,0.9999999997640638,1.000000018897644,0.9275671650411833
 ,87,YOR192C,1.0000000133793243, ,0.9999999997640638,1.000000018897644,0.9999999999999692
 ,88,YER052C,0.0, ,0.0,0.0,0.0
 ,89,YDL185W,0.999999999604848, ,0.9999999997640472,0.9999999977343245,1.0000000006009648
 ,90,YMR202W,1.0000000003020688, ,0.9999999990806657,1.0000000156890687,1.000000000845688
 ,91,YGL062W,1.0000000003020688, ,0.9999999990806657,1.0000000156890687,1.000000000845688
 ,92,YER003C,0.0, ,0.0,0.0,0.0
 ,93,YBR252W,0.9999999999230111, ,0.999999999755917,0.9999999977344197,0.9999999999999974
 ,94,YDR173C,0.9999999972473802, ,0.9999999995440604,0.999999997730613,0.9999999991563879
 ,95,YCL030C,0.9999999972473802, ,0.9999999995440604,0.999999997730613,0.9999999991563879
 ,96,YDL021W,0.9999999972473802, ,0.9999999995440604,0.999999997730613,0.9999999991563879
 ,97,YDR399W,0.9999999972473802, ,0.9999999995440604,0.999999997730613,0.9999999991563879
 ,98,YLR043C,0.9999999972473802, ,0.9999999995440604,0.999999997730613,0.9999999991563879
 ,99,YBR029C,0.0, ,0.0,0.0,0.0
 ,100,YGL037C,0.9999999996900857, ,0.9999999978993372,0.9999999872564639,0.9999999983279984
 ,101,YPL268W,0.9999999995720424, ,1.0000000040475798,0.9999999977343385,1.000000000067445
 ,102,YOR120W,0.999999999706255, ,0.9999999960555476,0.9837533283143861,0.9999999474556139
 ,103,YBR263W,0.9999999996154643, ,0.9999999965887765,0.9948097562137275,0.9921810470649262
 ,104,YBR035C,0.9999999983883264, ,0.9999999998303487,0.9999999960426965,1.0000000000000029
 ,105,YOL086C,0.9999999983883264, ,0.9999999997641073,0.9999999979508952,0.9999999999999961
 ,106,YMR113W,0.9999999983883264, ,0.9999999997641073,0.9999999979508952,0.9999999999999961
 ,107,YLR300W,0.9999999983883264, ,0.9999999997641073,0.9999999979508952,0.9999999999999961
 ,108,YMR084W,0.9999999983883264, ,0.9999999997641073,0.9999999979508952,0.9999999999999961
 ,109,YDR019C,0.9999999993969437, ,0.9999999999487514,0.994809756446724,0.992181049988951
 ,110,YGR010W,0.9999999996154643, ,0.9999999965887765,0.9999999960315659,0.9999999998064858
 ,111,YBR019C,0.9999999983883264, ,0.0,0.9999999977344922,0.9999999999999792
 ,112,YER119C,0.9999999983883264, ,1.000000000290779,0.9999999976272249,0.9999999999999766
 ,113,YDR380W,0.9999999983883264, ,0.9999999998303487,0.9999999960426965,0.9999999999999565
 ,114,YGR191W,0.9999999983883264, ,0.9999999998303487,0.9999999960426965,0.9999999999999565
 ,115,YAL060W,0.9999999983883264, ,0.9999999998303487,0.9999999960426965,1.0000000000000218
 ,116,YMR006C,0.9999999983883264, ,0.9999999998303487,0.9999999960426965,0.999999999999998
 ,117,YJR130C,0.9999999983883264, ,0.9999999998303487,0.9999999960426965,0.9999999999999565
 ,118,YOR388C,1.0000000072385011, ,0.9999999997640938,0.9999999975587356,0.9999999998065812
 ,119,YHR063C,0.9999999997062572, ,1.0000000149976283,0.9999999981102528,0.9999999999998828
 ,120,YIL172C,0.9999999995770339, ,0.9999999998303487,0.9999999960426965,0.9999999999999963
 ,121,YLR011W,0.9999999983883264, ,0.9999999998303487,0.9999999960426965,1.0000000000000029
 ,122,YJL134W,0.9999999996281195, ,0.9999999997775131,0.9999999976804819,1.0000000236318543
 ,123,YKL146W,0.9999999983883264, ,0.9999999998303487,0.9999999960426965,1.0000000000000029
 ,124,YBL068W,1.000000000443317, ,1.0000000004378902,0.9999999976722669,1.0000000240983116
 ,125,YPR183W,0.0, ,0.0,0.0,0.0
 ,126,YHR104W,0.9999999951089749, ,0.9999999997235247,0.9999999967021039,1.000000000000024
 ,127,YDL004W,0.8222712195049316, ,0.8222712251342519,0.4019417044031123,0.0
 ,128,YEL017C-A,0.9999999997062672, ,0.9999999997324082,0.9999999973629985,1.0000000013852948
 ,129,YJL166W,0.7627134308708206, ,0.7627134331346848,0.0,0.0
 ,130,YJL200C,0.9999999997097156, ,0.9999999997489833,0.9999999892804781,1.0000000000000002
 ,131,YKL080W,0.9999999997963103, ,0.9999999997640729,1.0000000301637453,0.999999999999997
 ,132,YDR403W,0.9999999997963103, ,0.9999999997640729,1.0000000301637453,0.999999999999997
 ,133,YGR096W,0.9999999997062659, ,0.9999999998430757,0.9999999977343347,1.0000000000783664
 ,134,YPL059W,0.9999999997963103, ,0.9999999997640729,1.0000000301637453,0.999999999999997
 ,135,YLR377C,0.9999999997963103, ,0.9999999997640729,2.1972693445096553e-08,0.0
 ,136,YGL205W,0.9999999997963103, ,0.9999999997640729,0.9999999977343697,0.9999999929859
 ,137,YIL125W,0.9864981021647588, ,0.9864980963259404,0.9999999883735514,0.9999999999999888
 ,138,YDL210W,0.9999999995170735, ,0.9999999996298725,0.9999999977343638,1.0000000000000273
 ,139,YDR376W,1.000000000043368, ,0.999999999390684,0.9999999977343154,0.999999999999992
 ,140,YKR058W,0.999999999167127, ,0.9999999969950643,0.9999999977342819,1.00000000000005
 ,141,YKL194C,0.9999999995554807, ,0.999999999390684,0.9999999977343154,1.0000000000000988
 ,142,YHR208W,0.9999999997062265, ,0.999999999390684,0.9999999974399961,1.0000000000000988
 ,143,YNR013C,0.9999999996685258, ,0.999999999390684,0.9999999977345014,1.0000000000000988
 ,144,YPL148C,0.9999999997062494, ,0.999999999390684,0.999999997734357,1.0000000000000988
 ,145,YPL271W,0.8222712188217937, ,0.8222712169533775,0.4019417154270902,0.0
 ,146,YLL061W,0.9999999998668515, ,0.9999999944836467,0.9999999977343348,0.9999999916403494
 ,147,YAL062W,1.000000002697205, ,1.0000000022781645,1.0000000009204297,1.0000000009204626
 ,148,YLR237W,1.000000002697205, ,1.0000000022781645,1.0000000009204297,1.0000000009204626
 ,149,YDR531W,1.000000002697205, ,1.0000000022781645,1.0000000009204297,1.0000000009204626
 ,150,YIL013C,1.000000002697205, ,1.0000000022781645,1.0000000009204297,1.0000000009204626
 ,151,YFL055W,1.000000002697205, ,1.0000000022781645,1.0000000009204297,1.0000000009204626
 ,152,YOL136C,1.000000002697205, ,1.0000000022781645,1.0000000009204297,1.0000000009204626
 ,153,YOR221C,1.000000002697205, ,1.0000000022781645,1.0000000009204297,1.0000000009204626
 ,154,YOR071C,1.000000002697205, ,1.0000000022781645,1.0000000009204297,1.0000000009204626
 ,155,YPL214C,1.000000002697205, ,1.0000000022781645,1.0000000009204297,1.0000000009204626
 ,156,YBR293W,1.000000002697205, ,1.0000000022781645,1.0000000009204297,1.0000000009204626
 ,157,YGL084C,1.000000002697205, ,1.0000000022781645,1.0000000009204297,1.0000000009204626
 ,158,YPL092W,0.9999999997228363, ,0.999999999764033,0.9999999970163778,1.0000000000000053
 ,159,YGR019W,1.000000002697205, ,1.0000000022781645,1.0000000009204297,1.0000000009204626
 ,160,YGL191W,0.7571803803272282, ,0.7571803852599427,0.0,0.0
 ,161,YOL064C,1.0000000004937757, ,0.9999999997664532,0.9999999869217995,1.0000000055597282
 ,162,YDL142C,0.9999999997438854, ,0.9999999992656134,0.9999999983099167,0.9999999911702161
 ,163,YMR056C,0.9999999997062485, ,1.0000000004842133,0.9999999977343463,1.0000000000000322
 ,164,YJR001W,0.9999999999564647, ,0.9999999997640895,0.99999999773428,0.9999999999994136
 ,165,YHR123W,0.999999999167127, ,0.9999999969950643,0.9999999977342819,1.00000000000005
 ,166,YDL174C,0.999999999167127, ,0.9999999969950643,0.9999999977342819,1.00000000000005
 ,167,YER091C,0.999999999167127, ,0.9999999969950643,0.9999999977342819,1.00000000000005
 ,168,YGR256W,1.0000000094548742, ,0.9999999999049974,0.9999999977442621,1.00000000000001
 ,169,YLR209C,0.999999999167127, ,0.9999999969950643,0.9999999977342819,1.00000000000005
 ,170,YDL103C,0.999999999167127, ,0.9999999969950643,0.9999999977342819,1.00000000000005
